	match_id	time	type	unit	key	slot	player_slot
41	5981259364	1318	building_kill	npc_dota_hero_sven	npc_dota_badguys_tower1_bot	2.0	2.0
42	5981259364	1383	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower1_top	6.0	129.0
43	5981259364	1478	building_kill	npc_dota_hero_sven	npc_dota_badguys_tower2_bot	2.0	2.0
44	5981259364	1485	building_kill	npc_dota_hero_tiny	npc_dota_badguys_tower2_mid	4.0	4.0
45	5981259364	1720	building_kill	npc_dota_hero_sven	npc_dota_badguys_tower3_top	2.0	2.0
46	5981259364	1726	building_kill	npc_dota_hero_sven	npc_dota_badguys_melee_rax_top	2.0	2.0
47	5981259364	1781	CHAT_MESSAGE_COURIER_LOST				
48	5981259364	1966	CHAT_MESSAGE_ROSHAN_KILL				
49	5981259364	1966	CHAT_MESSAGE_AEGIS			2.0	2.0
50	5981259364	2120	CHAT_MESSAGE_COURIER_LOST				
51	5981259364	2464	CHAT_MESSAGE_COURIER_LOST				
52	5981259364	2666	building_kill	npc_dota_hero_sven	npc_dota_badguys_tower3_mid	2.0	2.0
53	5981259364	2671	building_kill	dota_unknown	npc_dota_badguys_fort		
54	5981243108	60	CHAT_MESSAGE_COURIER_LOST				
55	5981243108	61	CHAT_MESSAGE_COURIER_LOST				
56	5981243108	249	CHAT_MESSAGE_FIRSTBLOOD		4	6.0	129.0
57	5981243108	341	CHAT_MESSAGE_COURIER_LOST				
58	5981243108	695	CHAT_MESSAGE_COURIER_LOST				
59	5981243108	707	building_kill	npc_dota_hero_nevermore	npc_dota_goodguys_tower1_bot	6.0	129.0
60	5981243108	752	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower1_top	1.0	1.0
61	5981243108	933	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_tower1_mid		
62	5981243108	1166	CHAT_MESSAGE_ROSHAN_KILL				
63	5981243108	1166	CHAT_MESSAGE_AEGIS			1.0	1.0
64	5981243108	1242	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower1_bot	1.0	1.0
65	5981243108	1290	building_kill	npc_dota_hero_abaddon	npc_dota_badguys_tower2_bot	4.0	4.0
66	5981243108	1298	building_kill	npc_dota_hero_sand_king	npc_dota_goodguys_tower1_top	3.0	3.0
67	5981243108	1388	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower2_mid	1.0	1.0
68	5981243108	1414	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower3_mid	1.0	1.0
69	5981243108	1429	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_melee_rax_mid	1.0	1.0
70	5981243108	1577	building_kill	npc_dota_creep_goodguys_melee_upgraded	npc_dota_badguys_range_rax_mid		
71	5981243108	1593	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower3_bot	1.0	1.0
72	5981243108	1631	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_melee_rax_bot	1.0	1.0
73	5981243108	1737	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower2_top	1.0	1.0
74	5981243108	1793	building_kill	npc_dota_creep_goodguys_ranged	npc_dota_badguys_range_rax_bot		
75	5981243108	1869	CHAT_MESSAGE_ROSHAN_KILL				
76	5981243108	1872	CHAT_MESSAGE_AEGIS			1.0	1.0
77	5981243108	1943	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower3_top	1.0	1.0
78	5981243108	1953	building_kill	npc_dota_hero_void_spirit	npc_dota_badguys_melee_rax_top	0.0	0.0
79	5981243108	1972	CHAT_MESSAGE_COURIER_LOST				
80	5981243108	1982	building_kill	dota_unknown	npc_dota_badguys_fort		
81	5981217610	186	CHAT_MESSAGE_COURIER_LOST				
82	5981217610	319	CHAT_MESSAGE_FIRSTBLOOD		4	6.0	129.0
83	5981217610	540	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower1_top	1.0	1.0
84	5981217610	641	building_kill	npc_dota_goodguys_siege	npc_dota_badguys_tower1_mid		
85	5981217610	752	building_kill	npc_dota_hero_snapfire	npc_dota_goodguys_tower1_bot	8.0	131.0
86	5981217610	994	CHAT_MESSAGE_ROSHAN_KILL				
87	5981217610	994	CHAT_MESSAGE_AEGIS			1.0	1.0
88	5981217610	1093	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower2_top	0.0	0.0
89	5981217610	1236	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower1_bot	1.0	1.0
90	5981217610	1292	building_kill	npc_dota_hero_abaddon	npc_dota_goodguys_tower1_top	6.0	129.0
91	5981217610	1294	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower2_bot	1.0	1.0
92	5981217610	1373	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower2_mid	1.0	1.0
93	5981217610	1659	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower2_bot	5.0	128.0
94	5981217610	1714	CHAT_MESSAGE_ROSHAN_KILL				
95	5981217610	1714	CHAT_MESSAGE_AEGIS			0.0	0.0
96	5981217610	1899	CHAT_MESSAGE_COURIER_LOST				
97	5981217610	1917	building_kill	npc_dota_hero_juggernaut	npc_dota_goodguys_tower1_mid	0.0	0.0
98	5981217610	1958	CHAT_MESSAGE_COURIER_LOST				
99	5981217610	1962	CHAT_MESSAGE_COURIER_LOST				
100	5981217610	2022	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_tower3_mid		
101	5981217610	2098	building_kill	npc_dota_hero_morphling	npc_dota_badguys_melee_rax_mid	1.0	1.0
102	5981217610	2335	CHAT_MESSAGE_ROSHAN_KILL				
103	5981217610	2335	CHAT_MESSAGE_AEGIS			5.0	128.0
104	5981217610	2492	building_kill	npc_dota_hero_axe	npc_dota_goodguys_tower2_mid	7.0	130.0
105	5981217610	2510	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower3_mid	5.0	128.0
106	5981217610	2513	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_melee_rax_mid	5.0	128.0
107	5981217610	2518	building_kill	npc_dota_hero_magnataur	npc_dota_goodguys_tower3_bot	9.0	132.0
108	5981217610	2521	building_kill	npc_dota_hero_magnataur	npc_dota_goodguys_melee_rax_bot	9.0	132.0
109	5981217610	2522	building_kill	npc_dota_hero_abaddon	npc_dota_goodguys_range_rax_bot	6.0	129.0
110	5981217610	2732	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower2_top	5.0	128.0
111	5981217610	2757	building_kill	npc_dota_creep_badguys_ranged	npc_dota_goodguys_tower3_top		
112	5981217610	2777	building_kill	dota_unknown	npc_dota_goodguys_fort		
113	5981188071	166	CHAT_MESSAGE_FIRSTBLOOD		5	4.0	4.0
114	5981188071	209	CHAT_MESSAGE_COURIER_LOST				
115	5981188071	227	CHAT_MESSAGE_COURIER_LOST				
116	5981188071	660	building_kill	npc_dota_hero_ember_spirit	npc_dota_badguys_tower1_mid	1.0	1.0
117	5981188071	711	building_kill	npc_dota_hero_lion	npc_dota_badguys_tower1_top	3.0	3.0
118	5981188071	714	building_kill	npc_dota_hero_centaur	npc_dota_goodguys_tower1_bot	7.0	130.0
119	5981188071	955	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower1_mid	8.0	131.0
120	5981188071	1204	CHAT_MESSAGE_ROSHAN_KILL				
121	5981188071	1204	CHAT_MESSAGE_AEGIS			0.0	0.0
122	5981188071	1259	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower2_top	0.0	0.0
123	5981188071	1359	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower2_mid	0.0	0.0
124	5981188071	1415	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower1_bot	0.0	0.0
125	5981188071	1510	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower2_bot	0.0	0.0
126	5981188071	1664	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower3_mid	0.0	0.0
127	5981188071	1816	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_melee_rax_mid	0.0	0.0
128	5981188071	1853	CHAT_MESSAGE_ROSHAN_KILL				
129	5981188071	1853	CHAT_MESSAGE_AEGIS			0.0	0.0
130	5981188071	1920	building_kill	dota_unknown	npc_dota_badguys_fort		
131	5981165757	78	CHAT_MESSAGE_COURIER_LOST				
132	5981165757	205	CHAT_MESSAGE_FIRSTBLOOD		5	3.0	3.0
133	5981165757	320	CHAT_MESSAGE_COURIER_LOST				
134	5981165757	551	CHAT_MESSAGE_COURIER_LOST				
135	5981165757	672	building_kill	npc_dota_hero_lina	npc_dota_goodguys_tower1_mid	8.0	131.0
136	5981165757	674	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower1_bot	3.0	3.0
137	5981165757	835	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_tower1_top		
138	5981165757	838	building_kill	npc_dota_hero_lina	npc_dota_goodguys_tower1_bot	8.0	131.0
139	5981165757	874	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower1_mid	3.0	3.0
140	5981165757	1093	CHAT_MESSAGE_ROSHAN_KILL				
141	5981165757	1093	CHAT_MESSAGE_AEGIS			3.0	3.0
142	5981165757	1188	building_kill	npc_dota_hero_lina	npc_dota_goodguys_tower1_top	8.0	131.0
143	5981165757	1204	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_tower2_bot	3.0	3.0
144	5981165757	1343	building_kill	npc_dota_hero_razor	npc_dota_badguys_tower3_bot	1.0	1.0
145	5981165757	1354	building_kill	npc_dota_hero_juggernaut	npc_dota_badguys_melee_rax_bot	3.0	3.0
146	5981165757	1359	building_kill	npc_dota_hero_razor	npc_dota_badguys_range_rax_bot	1.0	1.0
147	5981165757	1425	building_kill	npc_dota_hero_razor	npc_dota_badguys_tower2_mid	1.0	1.0
148	5981165757	1427	building_kill	dota_unknown	npc_dota_badguys_fort		
149	5981141067	104	CHAT_MESSAGE_FIRSTBLOOD		5	2.0	2.0
150	5981141067	145	CHAT_MESSAGE_COURIER_LOST				
151	5981141067	668	building_kill	npc_dota_goodguys_siege	npc_dota_badguys_tower1_bot		
152	5981141067	872	building_kill	npc_dota_hero_broodmother	npc_dota_badguys_tower2_bot	0.0	0.0
153	5981141067	929	building_kill	npc_dota_hero_broodmother	npc_dota_badguys_tower1_top	0.0	0.0
154	5981141067	975	building_kill	npc_dota_badguys_siege	npc_dota_goodguys_tower1_mid		
155	5981141067	979	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower1_bot	9.0	132.0
156	5981141067	1010	building_kill	npc_dota_hero_troll_warlord	npc_dota_badguys_tower1_mid	1.0	1.0
157	5981141067	1178	building_kill	npc_dota_hero_troll_warlord	npc_dota_badguys_tower2_top	1.0	1.0
158	5981141067	1254	CHAT_MESSAGE_ROSHAN_KILL				
159	5981141067	1255	CHAT_MESSAGE_AEGIS			9.0	132.0
160	5981141067	1374	CHAT_MESSAGE_COURIER_LOST				
161	5981141067	1448	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower2_bot	9.0	132.0
162	5981141067	1609	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower2_mid	9.0	132.0
163	5981141067	1621	CHAT_MESSAGE_COURIER_LOST				
164	5981141067	1635	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower1_top	9.0	132.0
165	5981141067	1939	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower3_mid	9.0	132.0
166	5981141067	1964	CHAT_MESSAGE_ROSHAN_KILL				
167	5981141067	1965	CHAT_MESSAGE_AEGIS			9.0	132.0
168	5981141067	2046	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_tower3_bot	9.0	132.0
169	5981141067	2047	CHAT_MESSAGE_COURIER_LOST				
170	5981141067	2054	building_kill	npc_dota_hero_viper	npc_dota_goodguys_melee_rax_bot	8.0	131.0
171	5981141067	2059	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_range_rax_bot	9.0	132.0
172	5981141067	2066	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_melee_rax_mid	9.0	132.0
173	5981141067	2070	building_kill	npc_dota_hero_ursa	npc_dota_goodguys_range_rax_mid	9.0	132.0
174	5981141067	2138	building_kill	dota_unknown	npc_dota_goodguys_fort		
175	5981119850	101	CHAT_MESSAGE_COURIER_LOST				
176	5981119850	137	CHAT_MESSAGE_FIRSTBLOOD		1	8.0	131.0
177	5981119850	364	CHAT_MESSAGE_COURIER_LOST				
178	5981119850	747	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower1_bot	8.0	131.0
179	5981119850	874	building_kill	npc_dota_hero_shadow_shaman	npc_dota_badguys_tower1_mid	3.0	3.0
180	5981119850	960	building_kill	npc_dota_hero_shadow_shaman	npc_dota_goodguys_tower1_mid	3.0	3.0
181	5981119850	1046	building_kill	npc_dota_hero_life_stealer	npc_dota_goodguys_tower1_top	8.0	131.0
182	5981119850	1212	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_tower1_top		
183	5981119850	1558	CHAT_MESSAGE_ROSHAN_KILL				
184	5981119850	1558	CHAT_MESSAGE_AEGIS			2.0	2.0
185	5981119850	1618	building_kill	npc_dota_hero_medusa	npc_dota_badguys_tower2_top	2.0	2.0
186	5981119850	1759	building_kill	npc_dota_hero_medusa	npc_dota_badguys_tower3_top	2.0	2.0
187	5981119850	1769	building_kill	npc_dota_hero_medusa	npc_dota_badguys_melee_rax_top	2.0	2.0
188	5981119850	1772	building_kill	npc_dota_hero_medusa	npc_dota_badguys_range_rax_top	2.0	2.0
189	5981119850	1786	building_kill	npc_dota_hero_bristleback	npc_dota_badguys_tower4	4.0	4.0
190	5981119850	1798	building_kill	npc_dota_hero_bristleback	npc_dota_badguys_tower4	4.0	4.0
191	5981119850	1811	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_fort		
192	5981100581	199	CHAT_MESSAGE_FIRSTBLOOD		4	6.0	129.0
193	5981100581	239	CHAT_MESSAGE_COURIER_LOST				
194	5981100581	303	CHAT_MESSAGE_COURIER_LOST				
195	5981100581	589	CHAT_MESSAGE_COURIER_LOST				
196	5981100581	803	building_kill	npc_dota_hero_puck	npc_dota_goodguys_tower1_bot	7.0	130.0
197	5981100581	831	CHAT_MESSAGE_COURIER_LOST				
198	5981100581	871	building_kill	npc_dota_hero_troll_warlord	npc_dota_goodguys_tower1_top	9.0	132.0
199	5981100581	978	building_kill	npc_dota_creep_goodguys_melee	npc_dota_badguys_tower1_top		
200	5981100581	1035	building_kill	npc_dota_creep_badguys_ranged	npc_dota_goodguys_tower1_mid		
201	5981100581	1251	CHAT_MESSAGE_ROSHAN_KILL				
202	5981100581	1251	CHAT_MESSAGE_AEGIS			9.0	132.0
203	5981100581	1261	building_kill	dota_unknown	npc_dota_goodguys_fort		
204	5981096443	120	CHAT_MESSAGE_FIRSTBLOOD		9	4.0	4.0
205	5981096443	308	CHAT_MESSAGE_COURIER_LOST				
206	5981096443	785	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower1_mid	3.0	3.0
207	5981096443	837	building_kill	npc_dota_hero_queenofpain	npc_dota_goodguys_tower1_bot	7.0	130.0
208	5981096443	844	building_kill	npc_dota_hero_mars	npc_dota_badguys_tower1_top	0.0	0.0
209	5981096443	1202	CHAT_MESSAGE_COURIER_LOST				
210	5981096443	1257	building_kill	npc_dota_hero_mars	npc_dota_badguys_tower1_bot	0.0	0.0
211	5981096443	1314	CHAT_MESSAGE_ROSHAN_KILL				
212	5981096443	1315	CHAT_MESSAGE_AEGIS			3.0	3.0
213	5981096443	1368	building_kill	npc_dota_hero_mars	npc_dota_badguys_tower2_mid	0.0	0.0
214	5981096443	1549	building_kill	npc_dota_hero_mars	npc_dota_badguys_tower2_bot	0.0	0.0
215	5981096443	1569	building_kill	npc_dota_hero_morphling	npc_dota_badguys_tower3_bot	3.0	3.0
216	5981096443	1576	building_kill	npc_dota_hero_morphling	npc_dota_badguys_range_rax_bot	3.0	3.0
217	5981096443	1591	building_kill	npc_dota_hero_morphling	npc_dota_badguys_melee_rax_bot	3.0	3.0
218	5981096443	1618	building_kill	dota_unknown	npc_dota_badguys_fort		
219	5981064408	187	CHAT_MESSAGE_FIRSTBLOOD		1	8.0	131.0
220	5981064408	198	CHAT_MESSAGE_COURIER_LOST				
221	5981064408	446	building_kill	npc_dota_goodguys_siege	npc_dota_badguys_tower1_top		
222	5981064408	523	building_kill	npc_dota_hero_death_prophet	npc_dota_goodguys_tower1_bot	5.0	128.0
223	5981064408	739	building_kill	npc_dota_hero_death_prophet	npc_dota_goodguys_tower1_mid	5.0	128.0
224	5981064408	1037	CHAT_MESSAGE_ROSHAN_KILL				
225	5981064408	1037	CHAT_MESSAGE_AEGIS			8.0	131.0
226	5981064408	1176	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_tower2_bot	8.0	131.0
227	5981064408	1282	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_tower2_mid	8.0	131.0
228	5981064408	1368	building_kill	npc_dota_creep_badguys_melee	npc_dota_goodguys_tower1_top		
229	5981064408	1589	CHAT_MESSAGE_ROSHAN_KILL				
230	5981064408	1589	CHAT_MESSAGE_AEGIS			8.0	131.0
231	5981064408	1635	CHAT_MESSAGE_COURIER_LOST				
232	5981064408	1685	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_tower2_top	8.0	131.0
233	5981064408	1711	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower1_bot	4.0	4.0
234	5981064408	1722	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_tower3_top	8.0	131.0
235	5981064408	1748	building_kill	npc_dota_hero_death_prophet	npc_dota_goodguys_melee_rax_top	5.0	128.0
236	5981064408	1753	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_range_rax_top	8.0	131.0
237	5981064408	1799	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_tower3_mid	8.0	131.0
238	5981064408	1814	building_kill	npc_dota_hero_drow_ranger	npc_dota_goodguys_melee_rax_mid	8.0	131.0
239	5981064408	1819	building_kill	npc_dota_hero_death_prophet	npc_dota_goodguys_range_rax_mid	5.0	128.0
240	5981064408	1839	building_kill	dota_unknown	npc_dota_goodguys_fort		
241	5981051534	49	CHAT_MESSAGE_FIRSTBLOOD		4	6.0	129.0
242	5981051534	452	building_kill	npc_dota_hero_phantom_assassin	npc_dota_goodguys_tower1_top	3.0	3.0
243	5981051534	520	building_kill	npc_dota_hero_death_prophet	npc_dota_badguys_tower1_mid	1.0	1.0
244	5981051534	529	building_kill	npc_dota_hero_leshrac	npc_dota_goodguys_tower1_bot	7.0	130.0
245	5981051534	572	building_kill	npc_dota_hero_death_prophet	npc_dota_badguys_tower1_top	1.0	1.0
246	5981051534	679	building_kill	npc_dota_hero_enchantress	npc_dota_goodguys_tower1_mid	9.0	132.0
247	5981051534	1226	CHAT_MESSAGE_ROSHAN_KILL				
248	5981051534	1227	CHAT_MESSAGE_AEGIS			6.0	129.0
249	5981051534	1314	building_kill	npc_dota_hero_leshrac	npc_dota_goodguys_tower2_bot	7.0	130.0
250	5981051534	1425	building_kill	npc_dota_hero_juggernaut	npc_dota_goodguys_tower2_mid	6.0	129.0
251	5981051534	1468	building_kill	npc_dota_hero_juggernaut	npc_dota_goodguys_tower2_top	6.0	129.0
252	5981051534	1820	building_kill	npc_dota_hero_leshrac	npc_dota_goodguys_tower3_mid	7.0	130.0
253	5981051534	1827	building_kill	npc_dota_hero_leshrac	npc_dota_goodguys_melee_rax_mid	7.0	130.0
254	5981051534	1975	building_kill	npc_dota_creep_badguys_ranged	npc_dota_goodguys_range_rax_mid		
255	5981051534	1984	CHAT_MESSAGE_ROSHAN_KILL				
256	5981051534	1984	CHAT_MESSAGE_AEGIS			3.0	3.0
257	5981051534	2017	building_kill	npc_dota_hero_phantom_assassin	npc_dota_badguys_tower2_top	3.0	3.0
258	5981051534	2115	building_kill	dota_unknown	npc_dota_goodguys_fort		
259	5981049190	213	CHAT_MESSAGE_COURIER_LOST				
260	5981049190	271	CHAT_MESSAGE_FIRSTBLOOD		0	8.0	131.0
261	5981049190	842	building_kill	npc_dota_hero_shredder	npc_dota_goodguys_tower1_bot	7.0	130.0
262	5981049190	864	building_kill	npc_dota_hero_faceless_void	npc_dota_badguys_tower1_top	4.0	4.0
263	5981049190	890	building_kill	npc_dota_hero_shredder	npc_dota_goodguys_tower1_mid	7.0	130.0
264	5981049190	1208	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower2_bot	5.0	128.0
265	5981049190	1502	CHAT_MESSAGE_ROSHAN_KILL				
266	5981049190	1502	CHAT_MESSAGE_AEGIS			6.0	129.0
267	5981049190	1546	building_kill	npc_dota_hero_snapfire	npc_dota_goodguys_tower2_mid	8.0	131.0
268	5981049190	1623	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower1_top	5.0	128.0
269	5981049190	1647	building_kill	npc_dota_hero_shredder	npc_dota_goodguys_tower2_top	7.0	130.0
270	5981049190	1724	CHAT_MESSAGE_COURIER_LOST				
271	5981049190	2167	CHAT_MESSAGE_ROSHAN_KILL				
272	5981049190	2168	CHAT_MESSAGE_AEGIS			6.0	129.0
273	5981049190	2199	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower3_mid	5.0	128.0
274	5981049190	2230	building_kill	npc_dota_hero_shredder	npc_dota_goodguys_melee_rax_mid	7.0	130.0
275	5981049190	2234	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_range_rax_mid	5.0	128.0
276	5981049190	2277	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower3_top	5.0	128.0
277	5981049190	2287	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_melee_rax_top	5.0	128.0
278	5981049190	2292	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_range_rax_top	5.0	128.0
279	5981049190	2308	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower3_bot	5.0	128.0
280	5981049190	2319	building_kill	npc_dota_goodguys_siege	npc_dota_badguys_tower1_bot		
281	5981049190	2319	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_melee_rax_bot	5.0	128.0
282	5981049190	2321	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_range_rax_bot	5.0	128.0
283	5981049190	2363	building_kill	npc_dota_hero_skeleton_king	npc_dota_goodguys_tower4	5.0	128.0
284	5981049190	2378	building_kill	npc_dota_hero_tidehunter	npc_dota_goodguys_tower4	3.0	3.0
285	5981049190	2428	building_kill	dota_unknown	npc_dota_goodguys_fort		
286	5981008349	148	CHAT_MESSAGE_FIRSTBLOOD		5	3.0	3.0
287	5981008349	260	CHAT_MESSAGE_COURIER_LOST				
288	5981008349	500	building_kill	npc_dota_hero_leshrac	npc_dota_badguys_tower1_top	4.0	4.0
289	5981008349	541	CHAT_MESSAGE_COURIER_LOST				
290	5981008349	577	building_kill	npc_dota_hero_lina	npc_dota_goodguys_tower1_bot	8.0	131.0
291	5981008349	698	building_kill	npc_dota_hero_leshrac	npc_dota_badguys_tower2_top	4.0	4.0
292	5981008349	960	building_kill	npc_dota_hero_medusa	npc_dota_badguys_tower1_mid	2.0	2.0
293	5981008349	1002	building_kill	npc_dota_hero_medusa	npc_dota_badguys_tower1_bot	2.0	2.0
294	5981008349	1159	CHAT_MESSAGE_ROSHAN_KILL				
295	5981008349	1160	CHAT_MESSAGE_AEGIS			2.0	2.0
296	5981008349	1190	building_kill	npc_dota_hero_lina	npc_dota_goodguys_tower1_top	8.0	131.0
297	5981008349	1345	building_kill	npc_dota_hero_leshrac	npc_dota_badguys_tower2_bot	4.0	4.0
298	5981008349	1367	building_kill	npc_dota_hero_leshrac	npc_dota_badguys_tower3_bot	4.0	4.0
299	5981008349	1476	building_kill	npc_dota_creep_badguys_melee	npc_dota_goodguys_tower1_mid		
300	5981008349	1688	building_kill	npc_dota_hero_terrorblade	npc_dota_goodguys_tower2_bot	5.0	128.0
301	5981008349	1804	building_kill	npc_dota_hero_medusa	npc_dota_badguys_tower2_mid	2.0	2.0
